100.216216216,5.28198246275
103.027027027,4.86369809336
104.540540541,4.61932033607
109.081081081,4.03974890829
111.675675676,3.71987939659
115.351351351,3.28696760849
120.108108108,2.87453024698
124.864864865,2.43739280409
128.540540541,2.1537341247
133.513513514,1.86417970427
136.540540541,1.69895414385
138.702702703,1.58065376569
139.567567568,1.53251452651
140.864864865,1.47059079612
142.594594595,1.39668504026
144.108108108,1.35410340659
148.864864865,1.19644910196
154.486486486,1.05710296672
160.540540541,0.914931985546
167.243243243,0.783745193149
170.702702703,0.721655696104
174.162162162,0.664485024306
179.135135135,0.587114439441
182.162162162,0.551860690316
185.621621622,0.513399631273
189.081081081,0.477619054984
192.540540541,0.448930049717
197.945945946,0.40075367386
204,0.354071449658
208.756756757,0.325999596156
216.108108108,0.279247080559
226.054054054,0.234293554716
233.405405405,0.206987794748
237.513513514,0.192555678161
242.27027027,0.177289282654
250.486486486,0.151856969358
257.189189189,0.138371433885
261.945945946,0.127400928851
265.405405405,0.118521922369
271.027027027,0.109120288643
276.864864865,0.0994343760636
287.675675676,0.0842868567338
294.378378378,0.0768018305202
297.405405405,0.0729372203949
299.351351351,0.0714436821591
